4.491617679595947266e-01,-5.492461919784545898e-01,-1.209912967681884766e+01,6.219667911529541016e+00,2.622151851654052734e+00,2.043961286544799805e+00,-1.026091098785400391e+01,3.075384378433227539e+00,-1.379253387451171875e+00,-1.819221258163452148e+00,3.473008871078491211e+00,7.435420989990234375e+00,-4.774482250213623047e+00,-8.331220746040344238e-01,-9.146260619163513184e-01
6.952871084213256836e-01,-9.536170959472656250e-01,-1.133532238006591797e+01,6.227550029754638672e+00,3.028899908065795898e+00,1.587599873542785645e+00,-1.011230468750000000e+01,2.067346096038818359e+00,-2.663770914077758789e-01,-2.697004556655883789e+00,3.994870662689208984e+00,7.191372871398925781e+00,-4.236932277679443359e+00,-1.046936810016632080e-01,-1.876637935638427734e-01
8.666892647743225098e-01,-1.390650033950805664e+00,-1.058410453796386719e+01,6.054642200469970703e+00,3.032057762145996094e+00,1.237755417823791504e+00,-9.733652114868164062e+00,1.328484416007995605e+00,4.803210496902465820e-01,-3.339115381240844727e+00,4.208332061767578125e+00,6.816550254821777344e+00,-3.854024887084960938e+00,5.351021885871887207e-01,3.780349195003509521e-01
1.014733076095581055e+00,-1.795953035354614258e+00,-9.829688072204589844e+00,5.774892807006835938e+00,2.833437204360961914e+00,9.359772801399230957e-01,-9.230426788330078125e+00,7.827098965644836426e-01,1.014143705368041992e+00,-3.827060461044311523e+00,4.269741535186767578e+00,6.394634723663330078e+00,-3.572939634323120117e+00,1.145152807235717773e+00,8.242328166961669922e-01
1.115775346755981445e+00,-2.247457027435302734e+00,-9.126349449157714844e+00,5.494075775146484375e+00,2.531351089477539062e+00,6.580131649971008301e-01,-8.689902305603027344e+00,3.574375212192535400e-01,1.427260518074035645e+00,-4.185545444488525391e+00,4.259969711303710938e+00,5.958961963653564453e+00,-3.359870910644531250e+00,1.666232943534851074e+00,1.160083770751953125e+00
1.212404012680053711e+00,-2.775720357894897461e+00,-8.489435195922851562e+00,5.222039699554443359e+00,2.159583568572998047e+00,3.726883828639984131e-01,-8.164618492126464844e+00,-4.021407291293144226e-02,1.757234692573547363e+00,-4.454403400421142578e+00,4.215824127197265625e+00,5.559836864471435547e+00,-3.211653709411621094e+00,2.123194217681884766e+00,1.399380087852478027e+00
1.265694499015808105e+00,-3.278141975402832031e+00,-7.930691719055175781e+00,4.952196598052978516e+00,1.728734135627746582e+00,1.115784943103790283e-01,-7.650693893432617188e+00,-4.193197190761566162e-01,2.001353263854980469e+00,-4.704544067382812500e+00,4.131878852844238281e+00,5.196282386779785156e+00,-3.075119256973266602e+00,2.565444469451904297e+00,1.632670879364013672e+00
1.256644606590270996e+00,-3.723226308822631836e+00,-7.367664337158203125e+00,4.601052761077880859e+00,1.280339360237121582e+00,-1.732569336891174316e-01,-7.161625862121582031e+00,-7.599499821662902832e-01,2.231089591979980469e+00,-4.916908264160156250e+00,3.977465867996215820e+00,4.861618041992187500e+00,-3.014822006225585938e+00,2.959304809570312500e+00,1.836175799369812012e+00
1.233569502830505371e+00,-4.132730484008789062e+00,-6.877193927764892578e+00,4.264375209808349609e+00,8.177797794342041016e-01,-4.468807280063629150e-01,-6.716720581054687500e+00,-1.116479277610778809e+00,2.383176088333129883e+00,-5.129310607910156250e+00,3.794015407562255859e+00,4.571178436279296875e+00,-3.004346132278442383e+00,3.300607681274414062e+00,2.053658246994018555e+00
1.194970846176147461e+00,-4.527510166168212891e+00,-6.458458900451660156e+00,3.948895931243896484e+00,3.516973555088043213e-01,-6.943307518959045410e-01,-6.310443401336669922e+00,-1.500697016716003418e+00,2.501169204711914062e+00,-5.366618633270263672e+00,3.568841934204101562e+00,4.305778503417968750e+00,-3.033674955368041992e+00,3.645125150680541992e+00,2.270477771759033203e+00
1.140957713127136230e+00,-4.891748428344726562e+00,-6.112575054168701172e+00,3.670170783996582031e+00,-7.908637076616287231e-02,-8.968102335929870605e-01,-5.933000087738037109e+00,-1.892717719078063965e+00,2.605505228042602539e+00,-5.593118190765380859e+00,3.306179761886596680e+00,4.076918125152587891e+00,-3.074900388717651367e+00,3.997767448425292969e+00,2.467879533767700195e+00
1.057984471321105957e+00,-5.228129386901855469e+00,-5.795529842376708984e+00,3.430655479431152344e+00,-4.967484772205352783e-01,-1.062688708305358887e+00,-5.537750244140625000e+00,-2.281384944915771484e+00,2.711804628372192383e+00,-5.786339759826660156e+00,2.997776269912719727e+00,3.864831209182739258e+00,-3.133619785308837891e+00,4.345656394958496094e+00,2.648404359817504883e+00
9.554494023323059082e-01,-5.565176486968994141e+00,-5.525067329406738281e+00,3.233742237091064453e+00,-9.180808067321777344e-01,-1.221680879592895508e+00,-5.161703586578369141e+00,-2.685073614120483398e+00,2.835619688034057617e+00,-5.958364009857177734e+00,2.675335884094238281e+00,3.674925804138183594e+00,-3.219619750976562500e+00,4.678611278533935547e+00,2.829783439636230469e+00
8.435186743736267090e-01,-5.913578987121582031e+00,-5.274960994720458984e+00,3.053714036941528320e+00,-1.359242916107177734e+00,-1.366601228713989258e+00,-4.785243988037109375e+00,-3.085140228271484375e+00,2.952151536941528320e+00,-6.116871356964111328e+00,2.345868825912475586e+00,3.497255086898803711e+00,-3.332655429840087891e+00,4.997778415679931641e+00,3.016186714172363281e+00
7.266725897789001465e-01,-6.267940044403076172e+00,-5.056327342987060547e+00,2.889974355697631836e+00,-1.816965937614440918e+00,-1.504168510437011719e+00,-4.403446674346923828e+00,-3.476393938064575195e+00,3.072199106216430664e+00,-6.266773223876953125e+00,2.006532669067382812e+00,3.326184988021850586e+00,-3.471359968185424805e+00,5.294687747955322266e+00,3.216681480407714844e+00
5.944105982780456543e-01,-6.624469757080078125e+00,-4.862899303436279297e+00,2.722486257553100586e+00,-2.280641794204711914e+00,-1.642782568931579590e+00,-4.016911506652832031e+00,-3.874914884567260742e+00,3.180246353149414062e+00,-6.418832778930664062e+00,1.673356413841247559e+00,3.159631013870239258e+00,-3.622379302978515625e+00,5.593649864196777344e+00,3.415975809097290039e+00
4.670667052268981934e-01,-6.983235359191894531e+00,-4.662135124206542969e+00,2.572809934616088867e+00,-2.757396459579467773e+00,-1.796952962875366211e+00,-3.645850896835327148e+00,-4.251850128173828125e+00,3.281312704086303711e+00,-6.536525249481201172e+00,1.339643478393554688e+00,3.012287616729736328e+00,-3.791283845901489258e+00,5.862332344055175781e+00,3.607181787490844727e+00
3.666242361068725586e-01,-7.368124485015869141e+00,-4.426208496093750000e+00,2.482097864151000977e+00,-3.252996683120727539e+00,-1.980572581291198730e+00,-3.316576480865478516e+00,-4.596210479736328125e+00,3.413859128952026367e+00,-6.604142665863037109e+00,1.015195846557617188e+00,2.896277666091918945e+00,-3.999424219131469727e+00,6.083871364593505859e+00,3.795841693878173828e+00
2.509750723838806152e-01,-7.753711700439453125e+00,-4.204954147338867188e+00,2.410668134689331055e+00,-3.740921974182128906e+00,-2.178153514862060547e+00,-3.005238056182861328e+00,-4.918173313140869141e+00,3.523511171340942383e+00,-6.647367000579833984e+00,7.135485410690307617e-01,2.793899297714233398e+00,-4.239687442779541016e+00,6.286917209625244141e+00,3.964512586593627930e+00
1.327819973230361938e-01,-8.122478485107421875e+00,-4.004108905792236328e+00,2.347804069519042969e+00,-4.214520454406738281e+00,-2.366948366165161133e+00,-2.712052345275878906e+00,-5.212499141693115234e+00,3.607246160507202148e+00,-6.671143531799316406e+00,4.236885905265808105e-01,2.700905084609985352e+00,-4.475852966308593750e+00,6.463065624237060547e+00,4.123715400695800781e+00
1.580049470067024231e-02,-8.491147994995117188e+00,-3.817754268646240234e+00,2.283103942871093750e+00,-4.689635753631591797e+00,-2.561191082000732422e+00,-2.426378965377807617e+00,-5.493159770965576172e+00,3.664838314056396484e+00,-6.676270008087158203e+00,1.279364079236984253e-01,2.618293762207031250e+00,-4.711394309997558594e+00,6.614928245544433594e+00,4.279033184051513672e+00
-1.011622101068496704e-01,-8.856620788574218750e+00,-3.641558647155761719e+00,2.219115734100341797e+00,-5.153915882110595703e+00,-2.748503208160400391e+00,-2.156642675399780273e+00,-5.759525775909423828e+00,3.711934804916381836e+00,-6.673769474029541016e+00,-1.836645901203155518e-01,2.539494514465332031e+00,-4.950057983398437500e+00,6.752768993377685547e+00,4.424300193786621094e+00
-2.158075571060180664e-01,-9.208346366882324219e+00,-3.473968744277954102e+00,2.155684709548950195e+00,-5.599306106567382812e+00,-2.923575162887573242e+00,-1.904272794723510742e+00,-6.016909599304199219e+00,3.754473447799682617e+00,-6.673897743225097656e+00,-5.066165924072265625e-01,2.467984437942504883e+00,-5.185675144195556641e+00,6.880650997161865234e+00,4.556863784790039062e+00
-3.264531791210174561e-01,-9.544054985046386719e+00,-3.301384925842285156e+00,2.092355966567993164e+00,-6.034920215606689453e+00,-3.102754592895507812e+00,-1.658204078674316406e+00,-6.252561092376708984e+00,3.785488843917846680e+00,-6.660346508026123047e+00,-8.358433842658996582e-01,2.398740530014038086e+00,-5.421141147613525391e+00,6.989333152770996094e+00,4.676235198974609375e+00
-4.288538396358489990e-01,-9.859659194946289062e+00,-3.137551784515380859e+00,2.028425931930541992e+00,-6.453282356262207031e+00,-3.274915933609008789e+00,-1.429300069808959961e+00,-6.459859371185302734e+00,3.795491218566894531e+00,-6.635734558105468750e+00,-1.162086248397827148e+00,2.335905551910400391e+00,-5.654022216796875000e+00,7.075883388519287109e+00,4.781745910644531250e+00
-5.177301168441772461e-01,-1.013553047180175781e+01,-2.975799560546875000e+00,1.953499436378479004e+00,-6.853455066680908203e+00,-3.432632446289062500e+00,-1.211917519569396973e+00,-6.628707885742187500e+00,3.790443181991577148e+00,-6.598822116851806641e+00,-1.479252815246582031e+00,2.273475170135498047e+00,-5.884999752044677734e+00,7.148925781250000000e+00,4.860988140106201172e+00
-5.788585543632507324e-01,-1.035578727722167969e+01,-2.818036079406738281e+00,1.843737721443176270e+00,-7.259362697601318359e+00,-3.562688112258911133e+00,-9.933295845985412598e-01,-6.739842891693115234e+00,3.756639003753662109e+00,-6.553290367126464844e+00,-1.800276517868041992e+00,2.205126047134399414e+00,-6.130148887634277344e+00,7.225629806518554688e+00,4.903805732727050781e+00
-6.359649896621704102e-01,-1.053839015960693359e+01,-2.675492763519287109e+00,1.734742999076843262e+00,-7.631473064422607422e+00,-3.674363374710083008e+00,-7.965490818023681641e-01,-6.801817893981933594e+00,3.696335077285766602e+00,-6.491000652313232422e+00,-2.108744382858276367e+00,2.140016794204711914e+00,-6.364710807800292969e+00,7.275666713714599609e+00,4.919527053833007812e+00
-6.910855174064636230e-01,-1.069234752655029297e+01,-2.548408269882202148e+00,1.622775077819824219e+00,-7.977756500244140625e+00,-3.767467498779296875e+00,-6.130933761596679688e-01,-6.824009895324707031e+00,3.615212678909301758e+00,-6.412894248962402344e+00,-2.410228967666625977e+00,2.073503255844116211e+00,-6.586925029754638672e+00,7.300631523132324219e+00,4.915506839752197266e+00
-7.447066307067871094e-01,-1.081324386596679688e+01,-2.441176414489746094e+00,1.504237771034240723e+00,-8.295151710510253906e+00,-3.838109731674194336e+00,-4.452970623970031738e-01,-6.792433261871337891e+00,3.503004550933837891e+00,-6.312231063842773438e+00,-2.705634355545043945e+00,2.006526947021484375e+00,-6.800190448760986328e+00,7.293128967285156250e+00,4.882242202758789062e+00
